,angularity,filename,empresa,gravel_size,image
895,2358.36,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Angularity\Image_045.tif,britacet 1,4.75 (#4),Image_045.tif
896,3319.47,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Angularity\Image_046.tif,britacet 1,4.75 (#4),Image_046.tif
897,2147.54,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Angularity\Image_047.tif,britacet 1,4.75 (#4),Image_047.tif
898,1100.88,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Angularity\Image_048.tif,britacet 1,4.75 (#4),Image_048.tif
899,3049.85,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Angularity\Image_049.tif,britacet 1,4.75 (#4),Image_049.tif
900,3533.54,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_000.tif,britacet 1,9.5 (0.375),Image_000.tif
901,1861.53,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_001.tif,britacet 1,9.5 (0.375),Image_001.tif
902,2559.99,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_002.tif,britacet 1,9.5 (0.375),Image_002.tif
903,4016.39,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_003.tif,britacet 1,9.5 (0.375),Image_003.tif
904,3923.51,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_004.tif,britacet 1,9.5 (0.375),Image_004.tif
905,2646.85,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_005.tif,britacet 1,9.5 (0.375),Image_005.tif
906,3631.95,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_006.tif,britacet 1,9.5 (0.375),Image_006.tif
907,2924.61,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_007.tif,britacet 1,9.5 (0.375),Image_007.tif
908,2494.04,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_008.tif,britacet 1,9.5 (0.375),Image_008.tif
909,2873.64,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_009.tif,britacet 1,9.5 (0.375),Image_009.tif
910,1926.39,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_010.tif,britacet 1,9.5 (0.375),Image_010.tif
911,3772.09,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_011.tif,britacet 1,9.5 (0.375),Image_011.tif
912,3261.18,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_012.tif,britacet 1,9.5 (0.375),Image_012.tif
913,2602.68,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_013.tif,britacet 1,9.5 (0.375),Image_013.tif
914,2098.82,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_014.tif,britacet 1,9.5 (0.375),Image_014.tif
915,3019.53,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_015.tif,britacet 1,9.5 (0.375),Image_015.tif
916,1817.97,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_016.tif,britacet 1,9.5 (0.375),Image_016.tif
917,3067.21,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_017.tif,britacet 1,9.5 (0.375),Image_017.tif
918,2706.49,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_018.tif,britacet 1,9.5 (0.375),Image_018.tif
919,2647.52,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_019.tif,britacet 1,9.5 (0.375),Image_019.tif
920,2942.4,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_020.tif,britacet 1,9.5 (0.375),Image_020.tif
921,3648.83,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_021.tif,britacet 1,9.5 (0.375),Image_021.tif
922,2954.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_022.tif,britacet 1,9.5 (0.375),Image_022.tif
923,3158.96,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_023.tif,britacet 1,9.5 (0.375),Image_023.tif
924,2235.84,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_024.tif,britacet 1,9.5 (0.375),Image_024.tif
925,5843.65,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_025.tif,britacet 1,9.5 (0.375),Image_025.tif
926,3598.43,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_026.tif,britacet 1,9.5 (0.375),Image_026.tif
927,2353.82,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_027.tif,britacet 1,9.5 (0.375),Image_027.tif
928,3234.46,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_028.tif,britacet 1,9.5 (0.375),Image_028.tif
929,3312.22,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_029.tif,britacet 1,9.5 (0.375),Image_029.tif
930,3759.33,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_030.tif,britacet 1,9.5 (0.375),Image_030.tif
931,1890.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_031.tif,britacet 1,9.5 (0.375),Image_031.tif
932,3015.23,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_032.tif,britacet 1,9.5 (0.375),Image_032.tif
933,3027.58,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_033.tif,britacet 1,9.5 (0.375),Image_033.tif
934,4008.3,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_034.tif,britacet 1,9.5 (0.375),Image_034.tif
935,3483.15,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_035.tif,britacet 1,9.5 (0.375),Image_035.tif
936,3987.34,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_036.tif,britacet 1,9.5 (0.375),Image_036.tif
937,2135.73,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_037.tif,britacet 1,9.5 (0.375),Image_037.tif
938,3034.03,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_038.tif,britacet 1,9.5 (0.375),Image_038.tif
939,3022.59,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_039.tif,britacet 1,9.5 (0.375),Image_039.tif
940,3053.17,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_040.tif,britacet 1,9.5 (0.375),Image_040.tif
941,2911.37,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_041.tif,britacet 1,9.5 (0.375),Image_041.tif
942,2300.6,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_042.tif,britacet 1,9.5 (0.375),Image_042.tif
943,3538.8,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_043.tif,britacet 1,9.5 (0.375),Image_043.tif
944,3034.71,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_044.tif,britacet 1,9.5 (0.375),Image_044.tif
945,2224.48,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_045.tif,britacet 1,9.5 (0.375),Image_045.tif
946,2611.81,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_046.tif,britacet 1,9.5 (0.375),Image_046.tif
947,2976.93,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_047.tif,britacet 1,9.5 (0.375),Image_047.tif
948,2476.96,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_048.tif,britacet 1,9.5 (0.375),Image_048.tif
949,2840.8,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Angularity\Image_049.tif,britacet 1,9.5 (0.375),Image_049.tif
950,2760.97,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_000.tif,britacet 1,12.5 (0.50),Image_000.tif
951,2691.76,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_001.tif,britacet 1,12.5 (0.50),Image_001.tif
952,3131.92,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_002.tif,britacet 1,12.5 (0.50),Image_002.tif
953,2257.46,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_003.tif,britacet 1,12.5 (0.50),Image_003.tif
954,3282.73,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_004.tif,britacet 1,12.5 (0.50),Image_004.tif
955,1853.87,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_005.tif,britacet 1,12.5 (0.50),Image_005.tif
956,2963.99,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_006.tif,britacet 1,12.5 (0.50),Image_006.tif
957,2918.37,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_007.tif,britacet 1,12.5 (0.50),Image_007.tif
958,2064.64,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_008.tif,britacet 1,12.5 (0.50),Image_008.tif
959,1581.8,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_009.tif,britacet 1,12.5 (0.50),Image_009.tif
960,2408.76,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_010.tif,britacet 1,12.5 (0.50),Image_010.tif
961,2570.68,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_011.tif,britacet 1,12.5 (0.50),Image_011.tif
962,2651.41,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_012.tif,britacet 1,12.5 (0.50),Image_012.tif
963,1976.73,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_013.tif,britacet 1,12.5 (0.50),Image_013.tif
964,2917.46,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_014.tif,britacet 1,12.5 (0.50),Image_014.tif
965,2054.25,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_015.tif,britacet 1,12.5 (0.50),Image_015.tif
966,2287.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_016.tif,britacet 1,12.5 (0.50),Image_016.tif
967,3365.34,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_017.tif,britacet 1,12.5 (0.50),Image_017.tif
968,1992.71,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_018.tif,britacet 1,12.5 (0.50),Image_018.tif
969,1791.45,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_019.tif,britacet 1,12.5 (0.50),Image_019.tif
970,2763.74,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_020.tif,britacet 1,12.5 (0.50),Image_020.tif
971,2792.08,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_021.tif,britacet 1,12.5 (0.50),Image_021.tif
972,2468.56,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_022.tif,britacet 1,12.5 (0.50),Image_022.tif
973,2593.24,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_023.tif,britacet 1,12.5 (0.50),Image_023.tif
974,3957.24,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_024.tif,britacet 1,12.5 (0.50),Image_024.tif
975,2393.25,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_025.tif,britacet 1,12.5 (0.50),Image_025.tif
976,2485.26,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_026.tif,britacet 1,12.5 (0.50),Image_026.tif
977,2919.42,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_027.tif,britacet 1,12.5 (0.50),Image_027.tif
978,1893.86,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_028.tif,britacet 1,12.5 (0.50),Image_028.tif
979,2628.67,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_029.tif,britacet 1,12.5 (0.50),Image_029.tif
980,2455.73,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_030.tif,britacet 1,12.5 (0.50),Image_030.tif
981,2998.16,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_031.tif,britacet 1,12.5 (0.50),Image_031.tif
982,2384.75,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_032.tif,britacet 1,12.5 (0.50),Image_032.tif
983,3006.01,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_033.tif,britacet 1,12.5 (0.50),Image_033.tif
984,2531.29,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_034.tif,britacet 1,12.5 (0.50),Image_034.tif
985,2645.92,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_035.tif,britacet 1,12.5 (0.50),Image_035.tif
986,2644.44,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_036.tif,britacet 1,12.5 (0.50),Image_036.tif
987,2641.71,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_037.tif,britacet 1,12.5 (0.50),Image_037.tif
988,2944.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_038.tif,britacet 1,12.5 (0.50),Image_038.tif
989,4090.42,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_039.tif,britacet 1,12.5 (0.50),Image_039.tif
990,2645.23,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_040.tif,britacet 1,12.5 (0.50),Image_040.tif
991,3195.38,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_041.tif,britacet 1,12.5 (0.50),Image_041.tif
992,3602.79,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_042.tif,britacet 1,12.5 (0.50),Image_042.tif
993,2805.58,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_043.tif,britacet 1,12.5 (0.50),Image_043.tif
994,3025.33,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_044.tif,britacet 1,12.5 (0.50),Image_044.tif
995,2691.15,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_045.tif,britacet 1,12.5 (0.50),Image_045.tif
996,1851.55,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_046.tif,britacet 1,12.5 (0.50),Image_046.tif
997,2424.34,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_047.tif,britacet 1,12.5 (0.50),Image_047.tif
998,2448.01,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_048.tif,britacet 1,12.5 (0.50),Image_048.tif
999,1668.69,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Angularity\Image_049.tif,britacet 1,12.5 (0.50),Image_049.tif
1000,3634.37,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_000.tif,ocs - vsi,19.0 (0.75),Image_000.tif
1001,3299.63,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_001.tif,ocs - vsi,19.0 (0.75),Image_001.tif
1002,2916.35,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_002.tif,ocs - vsi,19.0 (0.75),Image_002.tif
1003,3547.16,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_003.tif,ocs - vsi,19.0 (0.75),Image_003.tif
1004,2641.68,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_004.tif,ocs - vsi,19.0 (0.75),Image_004.tif
1005,4604.64,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_005.tif,ocs - vsi,19.0 (0.75),Image_005.tif
1006,2821.62,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_006.tif,ocs - vsi,19.0 (0.75),Image_006.tif
1007,3553.18,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_007.tif,ocs - vsi,19.0 (0.75),Image_007.tif
1008,3812.25,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_008.tif,ocs - vsi,19.0 (0.75),Image_008.tif
1009,3953.24,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_009.tif,ocs - vsi,19.0 (0.75),Image_009.tif
1010,2605.07,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_010.tif,ocs - vsi,19.0 (0.75),Image_010.tif
1011,3121.6,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_011.tif,ocs - vsi,19.0 (0.75),Image_011.tif
1012,3058.11,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_012.tif,ocs - vsi,19.0 (0.75),Image_012.tif
1013,2581.3,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_013.tif,ocs - vsi,19.0 (0.75),Image_013.tif
1014,3818.79,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_014.tif,ocs - vsi,19.0 (0.75),Image_014.tif
1015,2493.45,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_015.tif,ocs - vsi,19.0 (0.75),Image_015.tif
1016,1646.38,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_016.tif,ocs - vsi,19.0 (0.75),Image_016.tif
1017,3231.42,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_017.tif,ocs - vsi,19.0 (0.75),Image_017.tif
1018,2773.96,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_018.tif,ocs - vsi,19.0 (0.75),Image_018.tif
1019,3194.28,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_019.tif,ocs - vsi,19.0 (0.75),Image_019.tif
1020,2779.04,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_020.tif,ocs - vsi,19.0 (0.75),Image_020.tif
1021,3381.75,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_021.tif,ocs - vsi,19.0 (0.75),Image_021.tif
1022,3604.72,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_022.tif,ocs - vsi,19.0 (0.75),Image_022.tif
1023,3258.91,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_023.tif,ocs - vsi,19.0 (0.75),Image_023.tif
1024,2864.99,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_024.tif,ocs - vsi,19.0 (0.75),Image_024.tif
1025,3194.35,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_025.tif,ocs - vsi,19.0 (0.75),Image_025.tif
1026,2692.25,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_026.tif,ocs - vsi,19.0 (0.75),Image_026.tif
1027,2750.3,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_027.tif,ocs - vsi,19.0 (0.75),Image_027.tif
1028,2879.57,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_028.tif,ocs - vsi,19.0 (0.75),Image_028.tif
1029,3295.58,C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS VSI\OCS VSI\19.0 (0.75)\Angularity\Image_029.tif,ocs - vsi,19.0 (0.75),Image_029.tif
