,texture,filename,empresa,gravel_size,image
833,935.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\19.0 (0.75)\Texture\Image_033.tif,britacet 1,19.0 (0.75),Image_033.tif
834,689.0,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\19.0 (0.75)\Texture\Image_034.tif,britacet 1,19.0 (0.75),Image_034.tif
835,1187.6,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\19.0 (0.75)\Texture\Image_035.tif,britacet 1,19.0 (0.75),Image_035.tif
836,1086.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\19.0 (0.75)\Texture\Image_036.tif,britacet 1,19.0 (0.75),Image_036.tif
837,502.3,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\19.0 (0.75)\Texture\Image_037.tif,britacet 1,19.0 (0.75),Image_037.tif
838,299.7,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\19.0 (0.75)\Texture\Image_038.tif,britacet 1,19.0 (0.75),Image_038.tif
839,625.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\19.0 (0.75)\Texture\Image_039.tif,britacet 1,19.0 (0.75),Image_039.tif
840,718.5,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\19.0 (0.75)\Texture\Image_040.tif,britacet 1,19.0 (0.75),Image_040.tif
841,1093.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\19.0 (0.75)\Texture\Image_041.tif,britacet 1,19.0 (0.75),Image_041.tif
842,733.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\19.0 (0.75)\Texture\Image_042.tif,britacet 1,19.0 (0.75),Image_042.tif
843,418.8,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\19.0 (0.75)\Texture\Image_043.tif,britacet 1,19.0 (0.75),Image_043.tif
844,542.8,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\19.0 (0.75)\Texture\Image_044.tif,britacet 1,19.0 (0.75),Image_044.tif
845,1283.4,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\19.0 (0.75)\Texture\Image_045.tif,britacet 1,19.0 (0.75),Image_045.tif
846,1160.6,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\19.0 (0.75)\Texture\Image_046.tif,britacet 1,19.0 (0.75),Image_046.tif
847,967.8,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\19.0 (0.75)\Texture\Image_047.tif,britacet 1,19.0 (0.75),Image_047.tif
848,474.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\19.0 (0.75)\Texture\Image_048.tif,britacet 1,19.0 (0.75),Image_048.tif
849,1172.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\19.0 (0.75)\Texture\Image_049.tif,britacet 1,19.0 (0.75),Image_049.tif
850,650.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_000.tif,britacet 1,4.75 (#4),Image_000.tif
851,890.4,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_001.tif,britacet 1,4.75 (#4),Image_001.tif
852,752.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_002.tif,britacet 1,4.75 (#4),Image_002.tif
853,713.6,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_003.tif,britacet 1,4.75 (#4),Image_003.tif
854,859.7,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_004.tif,britacet 1,4.75 (#4),Image_004.tif
855,1214.6,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_005.tif,britacet 1,4.75 (#4),Image_005.tif
856,221.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_006.tif,britacet 1,4.75 (#4),Image_006.tif
857,56.5,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_007.tif,britacet 1,4.75 (#4),Image_007.tif
858,625.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_008.tif,britacet 1,4.75 (#4),Image_008.tif
859,986.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_009.tif,britacet 1,4.75 (#4),Image_009.tif
860,101.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_010.tif,britacet 1,4.75 (#4),Image_010.tif
861,800.8,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_011.tif,britacet 1,4.75 (#4),Image_011.tif
862,525.6,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_012.tif,britacet 1,4.75 (#4),Image_012.tif
863,888.0,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_013.tif,britacet 1,4.75 (#4),Image_013.tif
864,207.6,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_014.tif,britacet 1,4.75 (#4),Image_014.tif
865,711.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_015.tif,britacet 1,4.75 (#4),Image_015.tif
866,1007.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_016.tif,britacet 1,4.75 (#4),Image_016.tif
867,681.6,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_017.tif,britacet 1,4.75 (#4),Image_017.tif
868,1083.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_018.tif,britacet 1,4.75 (#4),Image_018.tif
869,164.6,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_019.tif,britacet 1,4.75 (#4),Image_019.tif
870,862.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_020.tif,britacet 1,4.75 (#4),Image_020.tif
871,31.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_021.tif,britacet 1,4.75 (#4),Image_021.tif
872,884.3,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_022.tif,britacet 1,4.75 (#4),Image_022.tif
873,647.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_023.tif,britacet 1,4.75 (#4),Image_023.tif
874,99.5,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_024.tif,britacet 1,4.75 (#4),Image_024.tif
875,1068.5,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_025.tif,britacet 1,4.75 (#4),Image_025.tif
876,305.8,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_026.tif,britacet 1,4.75 (#4),Image_026.tif
877,545.3,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_027.tif,britacet 1,4.75 (#4),Image_027.tif
878,390.6,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_028.tif,britacet 1,4.75 (#4),Image_028.tif
879,159.7,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_029.tif,britacet 1,4.75 (#4),Image_029.tif
880,367.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_030.tif,britacet 1,4.75 (#4),Image_030.tif
881,243.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_031.tif,britacet 1,4.75 (#4),Image_031.tif
882,1016.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_032.tif,britacet 1,4.75 (#4),Image_032.tif
883,199.0,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_033.tif,britacet 1,4.75 (#4),Image_033.tif
884,323.0,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_034.tif,britacet 1,4.75 (#4),Image_034.tif
885,916.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_035.tif,britacet 1,4.75 (#4),Image_035.tif
886,293.5,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_036.tif,britacet 1,4.75 (#4),Image_036.tif
887,623.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_037.tif,britacet 1,4.75 (#4),Image_037.tif
888,865.8,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_038.tif,britacet 1,4.75 (#4),Image_038.tif
889,1059.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_039.tif,britacet 1,4.75 (#4),Image_039.tif
890,888.0,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_040.tif,britacet 1,4.75 (#4),Image_040.tif
891,900.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_041.tif,britacet 1,4.75 (#4),Image_041.tif
892,316.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_042.tif,britacet 1,4.75 (#4),Image_042.tif
893,646.0,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_043.tif,britacet 1,4.75 (#4),Image_043.tif
894,648.5,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_044.tif,britacet 1,4.75 (#4),Image_044.tif
895,1165.5,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_045.tif,britacet 1,4.75 (#4),Image_045.tif
896,786.0,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_046.tif,britacet 1,4.75 (#4),Image_046.tif
897,1144.6,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_047.tif,britacet 1,4.75 (#4),Image_047.tif
898,1025.5,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_048.tif,britacet 1,4.75 (#4),Image_048.tif
899,160.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\4.75 (#4)\Texture\Image_049.tif,britacet 1,4.75 (#4),Image_049.tif
900,1342.4,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_000.tif,britacet 1,9.5 (0.375),Image_000.tif
901,1206.0,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_001.tif,britacet 1,9.5 (0.375),Image_001.tif
902,739.3,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_002.tif,britacet 1,9.5 (0.375),Image_002.tif
903,170.7,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_003.tif,britacet 1,9.5 (0.375),Image_003.tif
904,130.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_004.tif,britacet 1,9.5 (0.375),Image_004.tif
905,865.8,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_005.tif,britacet 1,9.5 (0.375),Image_005.tif
906,799.5,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_006.tif,britacet 1,9.5 (0.375),Image_006.tif
907,377.0,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_007.tif,britacet 1,9.5 (0.375),Image_007.tif
908,1235.5,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_008.tif,britacet 1,9.5 (0.375),Image_008.tif
909,913.7,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_009.tif,britacet 1,9.5 (0.375),Image_009.tif
910,363.5,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_010.tif,britacet 1,9.5 (0.375),Image_010.tif
911,923.6,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_011.tif,britacet 1,9.5 (0.375),Image_011.tif
912,1278.5,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_012.tif,britacet 1,9.5 (0.375),Image_012.tif
913,266.5,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_013.tif,britacet 1,9.5 (0.375),Image_013.tif
914,518.3,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_014.tif,britacet 1,9.5 (0.375),Image_014.tif
915,1155.7,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_015.tif,britacet 1,9.5 (0.375),Image_015.tif
916,784.8,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_016.tif,britacet 1,9.5 (0.375),Image_016.tif
917,1417.3,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_017.tif,britacet 1,9.5 (0.375),Image_017.tif
918,324.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_018.tif,britacet 1,9.5 (0.375),Image_018.tif
919,284.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_019.tif,britacet 1,9.5 (0.375),Image_019.tif
920,1046.4,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_020.tif,britacet 1,9.5 (0.375),Image_020.tif
921,183.0,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_021.tif,britacet 1,9.5 (0.375),Image_021.tif
922,635.0,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_022.tif,britacet 1,9.5 (0.375),Image_022.tif
923,587.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_023.tif,britacet 1,9.5 (0.375),Image_023.tif
924,637.4,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_024.tif,britacet 1,9.5 (0.375),Image_024.tif
925,1072.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_025.tif,britacet 1,9.5 (0.375),Image_025.tif
926,361.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_026.tif,britacet 1,9.5 (0.375),Image_026.tif
927,1285.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_027.tif,britacet 1,9.5 (0.375),Image_027.tif
928,924.8,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_028.tif,britacet 1,9.5 (0.375),Image_028.tif
929,1101.7,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_029.tif,britacet 1,9.5 (0.375),Image_029.tif
930,384.4,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_030.tif,britacet 1,9.5 (0.375),Image_030.tif
931,1492.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_031.tif,britacet 1,9.5 (0.375),Image_031.tif
932,382.0,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_032.tif,britacet 1,9.5 (0.375),Image_032.tif
933,375.8,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_033.tif,britacet 1,9.5 (0.375),Image_033.tif
934,450.7,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_034.tif,britacet 1,9.5 (0.375),Image_034.tif
935,800.8,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_035.tif,britacet 1,9.5 (0.375),Image_035.tif
936,1102.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_036.tif,britacet 1,9.5 (0.375),Image_036.tif
937,1190.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_037.tif,britacet 1,9.5 (0.375),Image_037.tif
938,108.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_038.tif,britacet 1,9.5 (0.375),Image_038.tif
939,835.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_039.tif,britacet 1,9.5 (0.375),Image_039.tif
940,142.5,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_040.tif,britacet 1,9.5 (0.375),Image_040.tif
941,890.4,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_041.tif,britacet 1,9.5 (0.375),Image_041.tif
942,170.7,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_042.tif,britacet 1,9.5 (0.375),Image_042.tif
943,1063.6,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_043.tif,britacet 1,9.5 (0.375),Image_043.tif
944,1088.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_044.tif,britacet 1,9.5 (0.375),Image_044.tif
945,1397.6,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_045.tif,britacet 1,9.5 (0.375),Image_045.tif
946,1241.7,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_046.tif,britacet 1,9.5 (0.375),Image_046.tif
947,664.4,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_047.tif,britacet 1,9.5 (0.375),Image_047.tif
948,1084.5,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_048.tif,britacet 1,9.5 (0.375),Image_048.tif
949,713.6,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\9.5 (0.375)\Texture\Image_049.tif,britacet 1,9.5 (0.375),Image_049.tif
950,905.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_000.tif,britacet 1,12.5 (0.50),Image_000.tif
951,1112.7,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_001.tif,britacet 1,12.5 (0.50),Image_001.tif
952,773.7,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_002.tif,britacet 1,12.5 (0.50),Image_002.tif
953,910.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_003.tif,britacet 1,12.5 (0.50),Image_003.tif
954,1131.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_004.tif,britacet 1,12.5 (0.50),Image_004.tif
955,955.5,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_005.tif,britacet 1,12.5 (0.50),Image_005.tif
956,174.4,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_006.tif,britacet 1,12.5 (0.50),Image_006.tif
957,472.8,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_007.tif,britacet 1,12.5 (0.50),Image_007.tif
958,1083.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_008.tif,britacet 1,12.5 (0.50),Image_008.tif
959,1301.8,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_009.tif,britacet 1,12.5 (0.50),Image_009.tif
960,1142.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_010.tif,britacet 1,12.5 (0.50),Image_010.tif
961,935.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_011.tif,britacet 1,12.5 (0.50),Image_011.tif
962,1434.5,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_012.tif,britacet 1,12.5 (0.50),Image_012.tif
963,493.7,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_013.tif,britacet 1,12.5 (0.50),Image_013.tif
964,1057.4,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_014.tif,britacet 1,12.5 (0.50),Image_014.tif
965,588.3,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_015.tif,britacet 1,12.5 (0.50),Image_015.tif
966,1015.7,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_016.tif,britacet 1,12.5 (0.50),Image_016.tif
967,937.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_017.tif,britacet 1,12.5 (0.50),Image_017.tif
968,131.4,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_018.tif,britacet 1,12.5 (0.50),Image_018.tif
969,1406.2,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_019.tif,britacet 1,12.5 (0.50),Image_019.tif
970,644.8,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_020.tif,britacet 1,12.5 (0.50),Image_020.tif
971,1059.9,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_021.tif,britacet 1,12.5 (0.50),Image_021.tif
972,937.1,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_022.tif,britacet 1,12.5 (0.50),Image_022.tif
973,1073.4,C:\Documents and Settings\Pine\Desktop\Lara\Britacet amostra 1\Britacet1\12.5 (0.50)\Texture\Image_023.tif,britacet 1,12.5 (0.50),Image_023.tif
